address,japanese,korean,length
0x00DC82E1,という話よ。,라는 얘기야.,12
0x00DC82F2,なんでも、ふつうよりユニットにかかる,듣자 하니 보통보다 유닛에 드는,36
0x00DC8319,お金が高いとか。,비용이 높다든가.,16
0x00DC8345,あんな小さな国が　どこにも攻められていない,그 작은 나라가 어디에도 공격받지 않다니,42
0x00DC8372,のは　キクチヨのその能力のおかげだってな！,그건 키쿠치요 능력 덕분이라더군!,42
0x00DC83A1,だからといって、オレの攻撃力が負ける,그렇다고 내 공격력이 지진 않아,36
0x00DC83F6,あっちゃー・・・イエローコメットは,이런... 옐로 코멧은,34
0x00DC841B,通りすぎるだけのつもりだったけれど・・・,그냥 지나가려던 것뿐인데...,40
0x00DC8448,イエローコメットの土地に入る前に「キクチヨ,옐로 코멧 땅에 들어가기 전에 키쿠치요,42
0x00DC8475,特戦部隊」に見つかってしまったわね。,특전부대에 들켰네.,36
0x00DC849E,「キクチヨ特戦部隊」って？,「기쿠치요 특전부대」가?,26
0x00DC84BE,同じユニットに見えても　とても性能がよい,같은 부대로 보여도 성능이 아주 좋다,40
0x00DC84E9,という話よ。,라는 얘기야.,12
0x00DC84FA,なんでも、ふつうよりユニットにかかる,듣자 하니 보통보다 유닛에 드는,36
0x00DC8521,お金が高いとか。,비용이 높다든가.,16
0x00DC8586,そんなこと言ってるよゆうは　ないかもね。,그런 말 할 여유는 없을지도 몰라.,40
0x00DC85D1,シレイ！,사령!,8
0x00DC85DC,わたしの能力を、うまくいかしてね！,내 능력을 잘 살려줘!,34
0x00DC8606,なんとっ？！,뭐라고?!,12
0x00DC8617,必勝の　わしの部隊がやぶれるとは？！,필승의 내 부대가 깨지다니?!,36
0x00DC865E,なんとっ？！,뭐라고?!,12
0x00DC866F,これほどの　たんきかんで　わしの部隊が,이 짧은 기간에 내 부대가,38
0x00DC86CA,さいしょは　ユニットがやられてもいいくらいの,처음엔 부대가 당해도 괜찮을 만큼,44
0x00DC86F9,つもりで間接攻撃ユニットをやっつけちゃうの。,간접공격 유닛을 처리하는 거야.,44
0x00DC872A,あとは　山よりむこうには出ないように,이제 산 너머로 나가지 마,36
0x00DC879E,次は　がんばってね！,다음엔 힘내!,20
0x00DC87D6,ただいま、かいはつちゅうです。,현재 개발 중입니다.,30
0x00DC883F,ちょっとしたてちがいで　用意しそこねたの。,작은 착오로 준비를 못 했어.,42
0x00DC88E2,さん、リョウ！,"님, 료!",14
0x00DC891E,何で今回はこんなにユニットが少ないんだ？,왜 이번엔 부대가 이렇게 적지?,40
0x00DC894B,これじゃ　負けてくれって言ってるような,이건 져 달라는 거나 같군,38
0x00DC89A9,ちょっとしたてちがいで　用意しそこねたの。,작은 착오로 준비를 못 했어.,42
0x00DC89DA,だけれど　今回は工場があるじゃない。,하지만 이번엔 공장이 있잖아.,36
0x00DC8A06,おお！,오오!,6
0x00DC8A2E,ええ。,그래.,6
0x00DC8A39,自分のトクイなユニットを生産すれば,자기 특기 유닛을 생산하면,34
0x00DC8AEE,それじゃ,그럼,8
0x00DC8B0A,がんばってね！,힘내!,14
0x00DC8B42,でも、工場をおいてくれてるんですね、,"그래도 공장을 놔줬네요,",36
0x00DC8BB4,じゃあ、使い方は言わなくてもわかるわね？,"그럼, 사용법은 말 안 해도 알겠지?",40
0x00DC8C0A,それじゃ、,"그럼,",10
0x00DC8C15,さん、ドミノ！,"님, 도미노!",14
0x00DC8C26,がんばってね！,힘내!,14
0x00DC8C3A,ゆ　ユニットがすくないと思ってたら,"유, 유닛이 적다 싶더니",34
0x00DC8C96,なんとっ！,뭐라고!,10
0x00DC8CA5,いくら　工場があるとはいえ　これほどの,아무리 공장이 있다 해도,38
0x00DC8CCE,みじかいきかんで　やぶれてしまうとは・・・,짧은 기간에 패하다니...,42
0x00DC8D61,重戦車,중전차,6
0x00DC8D81,間接攻撃ユニットでダメージをあたえる・・・,간접공격 유닛으로 피해를 준다...,42
0x00DC8DDD,ロケット砲,로켓포,10
0x00DC8DEB,重戦車,중전차,6
0x00DC8E0C,中立の都市を占領しておいたら　毎日お金が,중립 도시를 점령해 두면 매일 자금이,40
0x00DC8E56,次は　がんばってね！,다음엔 힘내!,20
0x00DC8E72,キクチヨの部隊に、かこまれているぞ？！,키쿠치요 부대에 포위됐다?!,38
0x00DC8E9E,おまけに、ここは拠点をたくさん占領した,게다가 여긴 거점을 많이 점령한,38
0x00DC8F66,空港は空ユニットの生産ができるんだ！,공항은 공중 유닛을 생산해!,36
0x00DC8F8F,さらに　ダメージを受けた空ユニットは、,또 피해 입은 공중 유닛은,38
0x00DC8FB8,空港においておけば補充もできるんだぜ！,공항에 두면 보충도 가능하지!,38
0x00DC8FE6,なるほど！,그렇군!,10
0x00DC9051,よくみて。,잘 봐.,10
0x00DC9060,工場って　陸ユニットを生産できるところよね。,공장은 지상 유닛을 생산하는 곳이지.,44
0x00DC9091,こーんなとこにある工場　何の役にも,"이런 곳의 공장, 아무 쓸모도",34
0x00DC90CC,工場はムシして、ほかの拠点を占領しに,공장은 무시하고 다른 거점을 점령해,36
0x00DC9107,そう、１５拠点、占領をしたら勝利よ！,"그래, 15거점을 점령하면 승리야!",36
0x00DC9132,キクチヨの部隊に、かこまれているぞ？！,키쿠치요 부대에 포위됐다?!,38
0x00DC915E,おまけに、またユニットが少ないしな。,게다가 또 유닛도 적군.,36
0x00DC9212,空港は空ユニット　港は海ユニットの,"공항은 공중 유닛, 항구는 해상 유닛",34
0x00DC924E,さらに　ダメージを受けたユニットは　,게다가 피해 입은 유닛은,36
0x00DC9275,それぞれの地形で　補充もできるんだぜ！,각 지형에서 보충도 가능하지!,38
0x00DC92A2,なるほど！,그렇군!,10
0x00DC930D,よくみて。,잘 봐.,10
0x00DC931C,工場って　陸ユニットを生産できるところよね。,공장은 지상 유닛을 생산하는 곳이지.,44
0x00DC934D,こーんなとこにある工場　何の役にも,"이런 곳의 공장, 아무 쓸모도",34
0x00DC9389,攻めてくる敵だけやっつけちゃったら　工場は,공격해 오는 적만 해치우면 공장은,42
0x00DC93B6,ムシして　首都を占領しにいきましょうよ！,무시하고 수도를 점령하러 가자고요!,40
0x00DC9408,こんなところに工場をおいてやったぞ！,이런 곳에 공장을 둬 줬다!,36
0x00DC9452,なんとっ！,뭐라고!,10
0x00DC94B3,わたしの話を　さいごまできかないからよ！,내 말을 끝까지 안 들으니까 그렇지!,40
0x00DC9519,レッドスターの目的はイエローコメット,레드스타의 목적은 옐로코멧,36
0x00DC9552,な　なんじゃと？！,뭐 뭐라고?!,18
0x00DC95F6,うう・・・,으으...,10
0x00DC9606,ほうっておいても　レッドスター軍は,놔둬도 레드 스타군은,34
0x00DC9672,それにしても　レッドスター軍・・・,그나저나 레드 스타군...,34
0x00DC96C9,・・・わたしが何とかしなきゃね・・・,...내가 어떻게든 해야 해...,36
0x00DC96F2,なんとっ！,뭐라고!,10
0x00DC9771,・・・おくばしょを　まちがえたか？？？,...놓을 곳을 잘못 골랐나???,38
0x00DC979E,先に１５拠点占領されちゃったわね・・・,먼저 15거점을 점령당했네...,38
0x00DC97CC,ここは　ドミノの言うことがただしいわ。,여긴 도미노 말이 맞아.,38
0x00DC97F7,敵の工場はムシして、他のしまの都市を,적 공장은 무시하고 다른 섬 도시를,36
0x00DC983D,こちらだけ生産できるようなものだから、,우리만 생산 가능한 셈이니까,38
0x00DC9889,次は　がんばってね！,다음엔 힘내!,20
0x00DC98A2,リョウ！,료!,8
0x00DC98B0,ドミノ！,도미노!,8
0x00DC98BD,おい、,"이봐,",6
0x00DC991C,いつのまにやら　まわりに敵がいやがる！,어느새 주변에 적이 있잖아!,38
0x00DC9998,シレイね。,명령이군.,10
0x00DC9A16,その弱点を、直接攻撃でおぎなっている,그 약점을 직접 공격으로 보완한다,36
0x00DC9A4E,ひろいところで　攻撃をしゅうちゅうさせる,넓은 곳에서 공격을 집중시켜라,40
0x00DC9A79,ことができるなら、あなたはとても強いわ。,그럴 수 있다면 정말 강한 거야.,40
0x00DC9AA6,なっ・・・,뭐...,10
0x00DC9AB6,せまくて　攻撃がいちどしかあたらないような,좁아서 공격이 한 번밖에 안 맞는,42
0x00DC9AE3,ところだと、間接のまとに　されてしまうわね。,그곳이면 간접공격 표적이 되겠네.,44
0x00DC9B14,できるだけ　自分の有利になるような地形に,최대한 유리한 지형으로,40
0x00DC9B3F,さそいこめたら、あなたはもっと強くなれるわ。,유인할 수 있으면 더 강해질 거야.,44
0x00DC9C64,・・・こ　これはねむりぐすり・・・,"...이, 이건 수면제...",34
0x00DC9CC7,なかなかいい場所にユニットをかくしてるわね。,꽤 좋은 곳에 유닛을 숨겼네.,44
0x00DC9CF8,だからこっちも、アスカのマネをして,그러니 우리도 아스카를 따라,34
0x00DC9D1D,森にかくれながら　移動しましょう！,숲에 숨으며 이동합시다!,34
0x00DC9D44,だいぶ　攻撃をかわすことができると思うわ。,공격을 꽤 피할 수 있을 거야.,42
0x00DC9D73,次は　がんばってね！,다음엔 힘내!,20
0x00DC9D8E,まったく！,정말!,10
0x00DC9D9B,また　あのこに　はめられたわっ！！！,또 그 애한테 당했어!!!,36
0x00DC9E02,・・・それにしちゃ、元気そうよね？？？,...그런 것치곤 멀쩡해 보이네???,38
0x00DC9E8C,それにしても、サクテキねー・・・。,그나저나 정찰전이라니...,34
0x00DC9EB1,アスカは、こういうとこはトクイなの。,아스카는 이런 곳은 자신 있어.,36
0x00DC9EFB,やっつけられないよう　注意しましょう。,격파당하지 않게 주의하자.,38
0x00DC9F92,それにしても、アスカはわたしが歩兵やバズー,그나저나 아스카는 내가 보병이나 바주,42
0x00DC9FBF,カ兵がトクイだってこと、忘れたようね！,보병 특기란 걸 잊었나 보네!,38
0x00DC9FEA,占領勝負なら、わたしは負けないわよーっ！,점령전이라면 난 안 져!,40
0x00DCA017,アスカー！,아스카!,10
0x00DCA056,ビリー！,빌리!,8
0x00DCA0A3,ホイップのだんなのあとをつけたのは,휩 나리를 뒤쫓은 건,34
0x00DCA0DD,だんな自体がきりすてられたらしい。,나리 본인이 버려진 모양이야.,34
0x00DCA106,そう・・・,그래...,10
0x00DCA116,これで　目をさましてくれるといいんだがなー,이걸로 정신 차리면 좋겠는데,42
0x00DCA194,おまえさん、ちとやりすぎてないか？,"자네, 좀 지나친 거 아닌가?",34
0x00DCA201,これでもたりないくらいだと思ってるけれど？,이래도 부족하다고 생각하는데?,42
0x00DCA266,・・・ま、そこまで考えてるんだったら,"...뭐, 거기까지 생각했다면",36
0x00DCA2EF,むかしより、すごく強くなってるじゃない。,예전보다 훨씬 강해졌네.,40
0x00DCA31E,当然よっ！,당연하지!,10
0x00DCA32E,だけれど、きほんの能力は、むかしと,하지만 기본 능력은 예전과,34
0x00DCA376,こういう占領が多いマップなら、あなたの,"이런 점령 많은 맵이면, 네",38
0x00DCA3B6,あいかわらず、直接攻撃はニガテみたいだし。,여전히 직접공격은 약한 모양이네.,42
0x00DCA3E5,ふつうに戦うマップなら、歩兵などを輸送して,일반 전투 맵이라면 보병 등을 수송해,42
0x00DCA45A,うっ・・・,윽...,10
0x00DCA467,あいかわらず　ぶんせきがトクイね・・・,여전히 분석은 잘하네...,38
0x00DCA626,先に１６拠点占領されちゃったわね・・・,먼저 16거점을 점령당했네...,38
0x00DCA652,はじめからレッドスター軍の味方の都市が７。,처음부터 레드스타군 아군 도시가 7개.,42
0x00DCA67F,ということは、あと９占領すればいいわけよね。,그럼 앞으로 9곳만 점령하면 되겠네.,44
0x00DCA6B0,その数を占領するには、マップのまんなか,그 수만큼 점령하려면 맵 중앙,38
0x00DCA6F6,それからマップまんなかの、下のほうにある,그리고 맵 중앙 아래쪽에 있는,40
0x00DCA721,しまの都市、工場などを占領すればよいわ！,섬의 도시와 공장을 점령하면 돼!,40
0x00DCA74E,次は、がんばってね！,다음엔 힘내!,20
0x00DCA7A2,・・・チョコくれたから　とか言ったら,...초콜릿을 줘서라고 말하면,36
0x00DCA7EE,そのチョコのおかげで　わたしがどれだけくろう,그 초코 때문에 내가 얼마나 고생을,44
0x00DCA834,負けたら　しょうちしないからねっ！！！,지면 가만 안 둘 거야!!!,38
0x00DCA87B,リョウ　あなたの力　みせてもらうわよ。,"료, 네 힘을 보여줘.",38
0x00DCA8A6,なあ、,"저기,",6
0x00DCA8EE,そっかあ？,그런가?,10
0x00DCA8FD,アスカのことになると、ドミノとっても,아스카 일이라면 도미노는 정말,36
0x00DCA97D,だったら、ここで負けたら　何いわれるか,그럼 여기서 지면 뭐라 들을지,38
0x00DCA9D2,さあ　はくじょうしてもらうわよっ！,"자, 순순히 불어!",34
0x00DCA9F7,何でわたしたちに攻撃してきたのっ？,왜 우리를 공격했어?,34
0x00DCAAA2,うっ・・・,윽...,10
0x00DCAABF,でもそれが、あなたのいいところなのよ。,하지만 그게 네 장점이야.,38
0x00DCAB00,使いやすいと思ってるんじゃないかしら？,쓰기 쉽다고 생각하는 거겠지?,38
0x00DCAB2B,どうしてもたりないところは、なかまが,그래도 부족한 부분은 동료가,36
0x00DCABA6,そうしたら　あなたたちにたおせない,그러면 너희가 못 이겨,34
0x00DCABFE,ドミノ。,도미노.,8
0x00DCAC1A,これからさき、あなたたちはとてつもない,앞으로 너희는 엄청난,38
0x00DCAD0C,けっきょく、なーんにもしゃべってない,결국 아무 말도 안 했잖아,36
0x00DCAD33,じゃない！,아니야!,10
0x00DCAD42,どこに　陸ユニットを運ぶかがポイント,어디에 육상 유닛을 나를지가 핵심,36
0x00DCAD69,よね・・・,그치...,10
0x00DCAD78,さっきとは　ちがうところに運んでみたら？,아까와 다른 곳으로 옮겨볼래?,40
0x00DCADBE,次は　がんばってね！,다음엔 힘내!,20
0x00DCADDB,さん、リョウ！,"님, 료!",14
0x00DCADEC,聞こえる？,들려?,10
0x00DCADFE,キャサリンか。,캐서린인가.,14
0x00DCAE0F,どうしたんだ？,무슨 일이야?,14
0x00DCAE3B,ここ、パラパラトリデにグリーンアース軍、,"여기 파라파라 요새에 그린 어스군이,",40
0x00DCAE8A,グリーンアースとは　とくにナカが悪いわけ,그린 어스와 딱히 사이가 나쁜 건,40
0x00DCAEB5,じゃなかったから、ゆだんしてたわ！,그게 아니어서 방심했어!,34
0x00DCAEFE,ここは　レッドスターにとって、とっても,여긴 레드스타에겐 정말,38
0x00DCAF3C,ここの都市を　いっぱい占領されてしまうと,여기 도시를 많이 점령당하면,40
0x00DCAF82,できるだけ早く、相手より多くの都市を,최대한 빨리 상대보다 많은 도시를,36
0x00DCAFBC,そう・・・工場やこちらの首都もふくめて、,"그래... 공장과 우리 수도까지 포함해,",40
0x00DCB02D,わかった！,알겠어!,10
0x00DCB0BA,・・・・,....,8
0x00DCB0CA,・・・占領できるユニットって何だったっけ、,"...점령 가능한 유닛이 뭐였더라,",42
0x00DCB106,さーてと。,"자, 그럼.",10
0x00DCB115,あのことが、ほんとにレッドスターのしわざか,그 일이 정말 레드스타 소행인지,42
0x00DCB142,どうか、まずはみきわめないとね。,먼저 잘 확인해야겠네.,32
0x00DCB167,じゃ、いこーっと！,그럼 가자!,18
0x00DCB1BE,海で勝てる人は、なかなかいないという話よ。,해상전에서 이길 사람은 드물다더군.,42
0x00DCB1EB,海ユニットがとっても強いとか。,해상 유닛이 아주 강하다든가.,30
0x00DCB22E,・・・なーんか　もうひとつ、忘れてるような,...뭔가 하나 더 잊은 것 같은,42
0x00DCB2C2,そうだよ。,맞아.,10
0x00DCB2D1,ちょっと　たしかめたいことがあったんだけど,좀 확인하고 싶은 게 있었는데,42
0x00DCB2FE,これでかくしんにかわった。,이걸로 확신으로 바뀌었어.,26
0x00DCB332,・・・もうあんなところに・・・,...벌써 저런 곳에...,30
0x00DCB356,先に、１２拠点占領されてしまったわ・・・。,먼저 12거점을 빼앗겼어...,42
0x00DCB39A,モップのショーグンブレイクは強力よね・・・,몹의 쇼군 브레이크는 강력해...,42
0x00DCB3C9,だけれど、こちらのショーグンはリョウよ。,하지만 우리 쇼군은 료야.,40
0x00DCB3F6,モップがショーグンブレイクを使ったら,모프가 쇼군 브레이크를 쓰면,36
0x00DCB41D,あわせてショーグンブレイクを使えばいいわ！,함께 쇼군 브레이크를 쓰면 돼!,42
0x00DCB467,次は　がんばってね！,다음엔 힘내!,20
0x00DCB483,さん、リョウ！,"님, 료!",14
0x00DCB494,聞こえるかしら？,들리니?,16
0x00DCB4AA,どうしたんだ？,무슨 일이야?,14
0x00DCB4BE,また、モップショーグンにしてやられたわ！,또 모프 쇼군에게 당했어!,40
0x00DCB51F,今、レッドスターにどうしても必要な,지금 레드스타에 꼭 필요한,34
0x00DCB557,マップの下に　戦艦部隊もいるという話だから,지도 아래에 전함 부대도 있다더라,42
0x00DCB584,このままほうっておいたらやられてしまうわ！,이대로 두면 당하고 말 거야!,42
0x00DCB5B6,わかった！,알았어!,10
0x00DCB602,ええ！,그래!,6
0x00DCB60B,首都や都市も、気にしなくていいわ！,수도와 도시도 신경 쓰지 마!,34
0x00DCB632,１０日よ！,10일이야!,10
0x00DCB641,それだけ守り切ってくれたら　あとは,그것만 지켜 주면 나머진,34
0x00DCB6E6,やっつけちゃったら、こっちの勝ちだ！,해치우면 우리가 이긴다!,36
0x00DCB70F,じゃ、いこーっと！,그럼 가자!,18
0x00DCB726,おまたせ！,기다렸지!,10
0x00DCB74A,キャサリン！,캐서린!,12
0x00DCB796,モップショーグン！これいじょうやるなら、,"모프 쇼군! 더 한다면,",40
0x00DCB833,ここは　逃げるが勝ちっ！,여긴 도망이 상책!,24
0x00DCB877,ここは　逃げるが勝ちっ！,여긴 도망이 상책!,24
0x00DCB8B3,だから、,"그러니,",8
0x00DCB8BC,対空ミサイル,대공미사일,12
0x00DCB8C9,をどこかに,어딘가로,10
0x00DCB929,輸送船,수송함,6
0x00DCB930,でマップの上に逃げるのがいいわね。,맵 위쪽으로 도망치는 게 좋아.,34
0x00DCB957,移動するときには、岩礁にかくれながら,이동할 때는 암초에 숨으면서,36
0x00DCB991,岩礁だと、敵に見つかりにくいのよ！,암초면 적에게 잘 안 들켜!,34
0x00DCB9B8,あとは　,남은 건,8
0x00DCB9C1,偵察車,정찰차,6
0x00DCB9CB,潜水艦,잠수함,6
0x00DCB9FF,次は　がんばってね！,다음엔 힘내!,20
0x00DCBA66,何でぼくをねらうのか、おしえてもらうんだ！,왜 나를 노리는지 말해줘!,42
0x00DCBA96,ええっ？！,뭐?!,10
0x00DCBAA3,リョウが、まじめなこと言ってる？！,료가 진지한 말을?!,34
0x00DCBBD4,グリーンアースをおそったこと、忘れたとは,그린 어스를 공격한 걸 잊었다고는,40
0x00DCBC12,・・・え？？？,...뭐???,14
0x00DCBC26,あのときのおまえのかお、このイーグル,"그때 네 얼굴, 이 이글이",36
0x00DCBC4D,ひとときたりとも　忘れたことはないっ！,한순간도 잊은 적 없다!,38
0x00DCBC7A,ちがうっ！,아냐!,10
0x00DCBD7B,モップの言っていたことも　気になるしな。,모프가 한 말도 신경 쓰이고.,40
0x00DCBDA7,しかしまだ　うたがってないわけじゃない。,하지만 아직 의심이 풀린 건 아니야.,40
0x00DCBDD4,しんじつ　おまえがやったなら　リョウ！,"진짜 네가 했다면, 료!",38
0x00DCBDFF,そのときはかくごしておけ！,그때는 각오해라!,26
0x00DCBE1E,ショーグンブレイクを使われるまでに、どれだけ,쇼군 브레이크를 쓰기 전에 얼마나,44
0x00DCBE4D,敵ユニットをたおせるか　ね。,적 유닛을 쓰러뜨릴 수 있나.,28
0x00DCBE6F,対空戦車,대공전차,8
0x00DCBE7B,対空ミサイル,대공미사일,12
0x00DCBE88,をうまく使って　,을 잘 사용해서,16
0x00DCBE99,爆撃機,폭격기,6
0x00DCBEA4,戦闘ヘリ,전투헬기,8
0x00DCBEAD,をゆうせんして　たおすといいわ。,을 우선해서 쓰러뜨려.,32
0x00DCBED2,次は　がんばってね！,다음엔 힘내!,20
0x00DCBEEF,さん、リョウ！,"님, 료!",14
0x00DCBF00,聞こえる？,들려?,10
0x00DCBF12,キャサリン！,캐서린!,12
0x00DCBF3E,モップショーグンの　うらをかくことに,모프 쇼군의 허를 찌르는 데,36
0x00DCBF9C,このマップの　どこかにかくれているわ！,이 맵 어딘가에 숨어 있어!,38
0x00DCBFC6,それを見つけ出して、やっつけるのよ！,그걸 찾아내서 해치우는 거야!,36
0x00DCBFF2,わかった！,알았어!,10
0x00DCC026,ええ！,그래!,6
0x00DCC030,モップショーグンは　どこかの岩礁に,몹 장군은 어딘가 암초에,34
0x00DCC0C0,こんなところを攻められちゃったか・・・,이런 곳을 공격당하다니...,38
0x00DCC12B,こんなところを　攻められるとは思ってなかった,이런 곳을 공격당할 줄은 몰랐어.,44
0x00DCC176,モップショーグン・・・きかせてくれない？,모프 쇼군... 말해주지 않을래?,40
0x00DCC1A1,なぜ　わたしたちに戦いをしかけてきたの？,왜 우리에게 전투를 걸어온 거야?,40
0x00DCC1CE,もう気づいてる？,벌써 눈치챘어?,16
0x00DCC221,ひっぱりだそうとしてたんだよ。,끌어내려던 거야.,30
0x00DCC246,うしろ？？？,뒤???,12
0x00DCC25A,ぼくたちは　アスカたちの動きを　さとられない,우리는 아스카 일행의 움직임을 들키지,44
0x00DCC2AC,だから、こんなはでな戦いをして、敵の目を,그래서 이렇게 요란한 전투로 적의 눈을,40
0x00DCC2D7,ごまかそうとしてたわけだね。,속이려던 거구나.,28
0x00DCC2F8,でも　もうこれでさいご。,하지만 이제 이걸로 끝.,24
0x00DCC32F,ぼくも　じゅんびができしだい　さんかしたい,나도 준비되는 대로 참전할게,42
0x00DCC36E,グリーンアースで、まだやることがあるんだ。,그린 어스에서 아직 할 일이 있어.,42
0x00DCC3C2,もちろん！,물론!,10
0x00DCC3D1,言われなくても助けにいくぞ！,말 안 해도 구하러 간다!,28
0x00DCC3F3,輸送船,수송함,6
0x00DCC42E,岩礁はとなりあわないかぎり　見ることの,암초는 붙어 있지 않으면 볼 수,38
0x00DCC489,潜水艦,잠수함,6
0x00DCC4AE,もぐったまま　あっちこっちの岩礁に,숨어서 이곳저곳 암초로,34
0x00DCC4D3,さがしにいくのが　安全なやりかた　ね。,찾으러 가는 게 안전한 방법이야.,38
0x00DCC4FD,次は　がんばってね！,다음엔 힘내!,20
0x00DCC516,くそっ！,젠장!,8
0x00DCC5CE,わからないわ。,모르겠어.,14
0x00DCC5E0,それにしても、ショーグンは、モップ・・・,"그나저나, 모프 사령관은...",40
0x00DCC65D,という話よ。,라는 얘기야.,12
0x00DCC66E,海ユニットがとっても強いとか。,해상 유닛이 아주 강하다든가.,30
0x00DCC692,いいなー！　マックスは出撃させてもらえて！,좋겠다! 맥스는 출격하네!,42
0x00DCC6C2,おお！,오오!,6
0x00DCC6EE,オレにまかせな！,나한테 맡겨!,16
0x00DCC703,ここは　敵をぜんめつさせたら勝ちだ！,여긴 적을 전멸시키면 승리다!,36
0x00DCC742,さーてと。,"자, 그럼.",10
0x00DCC751,あのことが、ほんとにレッドスターのしわざか,그 일이 정말 레드 스타의 짓인지,42
0x00DCC77E,どうか、まずはみきわめないとね。,먼저 잘 확인해야겠네.,32
0x00DCC7A3,じゃ、いこーっと！,그럼 가자!,18
0x00DCC80E,そうだよ。,맞아.,10
0x00DCC81D,ちょっと　たしかめたいことがあったんだけど,잠깐 확인하고 싶은 게 있었어,42
0x00DCC84A,これでかくしんにかわった。,이걸로 확신으로 바뀌었어.,26
0x00DCC87E,・・・もうあんなところに・・・,...벌써 저런 곳에...,30
0x00DCC8A2,モップのショーグンブレイクは強力よね・・・,몹의 쇼군 브레이크는 강력해...,42
0x00DCC8F4,てきの主力をやっつけちゃわないとね。,적 주력을 해치워야 해.,36
0x00DCC91D,ショーグンを　リョウにするのもよいかもよ？,쇼군을 료로 하는 것도 좋을지도?,42
0x00DCC94B,次は　がんばってね！,다음엔 힘내!,20
0x00DCC992,オレに　ちょくせつってことは、敵をぜんめつ,나한테 직접 온다면 적 전멸이군,42
0x00DCC9E0,そんなもの、オレにかかればらくしょうだぜ！,그런 건 나한텐 식은 죽 먹기지!,42
0x00DCCA86,だから、できるだけ早くやっつけちゃわないと,그러니 최대한 빨리 해치워야 해,42
0x00DCCAFA,き　きついなー・・・じかんせいげん,"아, 힘드네... 시간제한",34
0x00DCCB1F,つきかよ。,운이냐.,10
0x00DCCB2E,わかった！,알았어!,10
0x00DCCB7F,もうちょっと　ゆっくりきてくれたら,조금만 더 천천히 와 줬다면,34
0x00DCCBC5,ま、もうすこししたらくるから、それまで,"뭐, 곧 올 테니 그때까지",38
0x00DCCBEE,じかんをのばせたら　こっちの勝ちだね。,시간을 끌면 우리가 이겨.,38
0x00DCCC19,じゃ、いこーっと！,그럼 가자!,18
0x00DCCC4F,ここは　逃げるが勝ちっ！,여긴 도망이 상책!,24
0x00DCCC6E,じかんせいげんがあるとはいえ、つっこむ,시간 제한이 있다 해도 돌격은,38
0x00DCCCBC,ここは　視界の広いユニットを前に出して,여긴 시야 넓은 유닛을 앞으로,38
0x00DCCD02,という　ほかのサクテキマップと同じように,다른 정찰 지도처럼,40
0x00DCCD4A,次は　がんばってね！,다음엔 힘내!,20
0x00DCCD85,さすがだぜ、キッチリいろいろなユニットを,"역시, 여러 부대를 제대로",40
0x00DCCDC9,だが　こういう　まっこうからのしょうぶなら,하지만 이런 정면 승부라면,42
0x00DCCE0D,それに　なぜリョウをねらうのか・・・,게다가 왜 료를 노리는지...,36
0x00DCCEE5,何でオレたち・・・リョウをねらうんだ！,왜 우리가... 료를 노리는 거야!,38
0x00DCCF37,リョウは　われら　グリーンアースを,료는 우리 그린어스를,34
0x00DCCF76,・・・え？？？,...뭐???,14
0x00DCCF8A,あのときのおまえのかお　このイーグル,"그때 네 얼굴, 이 이글이",36
0x00DCCFB1,ひとときたりとも　忘れたことはないっ！,한순간도 잊은 적 없어!,38
0x00DCCFFB,リョウがそんなことするわけねえだろ？,료가 그럴 리 없잖아?,36
0x00DCD024,こいつは　なーんにも考えてねえやつだ！,이놈은 아무 생각도 없는 놈이야!,38
0x00DCD066,だが　やることに　すじはとおっている。,하지만 행동엔 일관성이 있어.,38
0x00DCD0C6,・・・いいだろう　こんかいはおまえの,"...좋다, 이번엔 네",36
0x00DCD141,しんじつ　おまえがやったなら　リョウ！,"정말 네가 한 거라면, 료!",38
0x00DCD16A,そのときはかくごしておけ！,그때는 각오해라!,26
0x00DCD18A,ショーグンブレイクを使われるまでに　どれだけ,쇼군 브레이크를 쓰기 전에 얼마나,44
0x00DCD1B9,敵ユニットをたおせるか　ね。,적 유닛을 쓰러뜨릴 수 있나.,28
0x00DCD1DB,対空戦車,대공전차,8
0x00DCD1E7,対空ミサイル,대공미사일,12
0x00DCD1F4,をうまく使って　,을 잘 사용해서,16
0x00DCD205,爆撃機,폭격기,6
0x00DCD210,戦闘ヘリ,전투헬기,8
0x00DCD219,をゆうせんして　たおすといいわ。,을 우선해서 쓰러뜨려.,32
0x00DCD23E,次は　がんばってね！,다음엔 힘내!,20
0x00DCD29A,イーグルのことといい、モップショーグンが戦い,"이글 일도 그렇고, 몹 쇼군이 싸움에",44
0x00DCD2C9,をいどんでくるのも　何かわけがありそうね。,도전해 오는 것도 뭔가 이유가 있겠네.,42
0x00DCD2FA,なら、ちょっとは手をぬいてほしいんだが・・・,그럼 좀 봐줬으면 하는데...,44
0x00DCD342,また　輸送船がやられちゃったら　終わり,또 수송선이 당하면 끝이야,38
0x00DCD36B,というマップで　むかえうってきてるしねえ。,라는 지도에서 맞서 오고 있으니까.,42
0x00DCD3B3,でも　本気で戦わなきゃいけない　わけでも,하지만 진심으로 싸울 필요도,40
0x00DCD442,イーグルのことをさとられないためにも,이글 일을 들키지 않으려면,36
0x00DCD469,ここは　はでにやっとかないとねー。,여긴 화려하게 가야지.,34
