address,char_count,hex_bytes,japanese,korean_translation,notes
0x00E00ABE,4,835f837e815b8142,ダミー。,,
0x00E010FE,4,8372838a815b8149,ビリー！,,
0x00E012BE,4,835f837e815b8142,ダミー。,,
0x00E019A1,4,82a282ad82bc8149,いくぞ！,,
0x00E01A42,4,835f837e815b8142,ダミー。,,
0x00E0219E,4,835f837e815b8142,ダミー。,,
0x00E026CA,4,8372838a815b8149,ビリー！,,
0x00E029B6,4,835f837e815b8142,ダミー。,,
0x00E030E7,4,8372838a815b8149,ビリー！,,
0x00E031C2,4,835f837e815b8142,ダミー。,,
0x00E03996,4,835f837e815b8142,ダミー。,,
0x00E03F3A,4,82bb82ea82a982e7,それから,,
0x00E0402B,4,82ab82bd82ed8142,きたわ。,,
0x00E04F42,4,8ff38bb582cd8148,状況は？,,
0x00E05112,4,82bb82a482e68142,そうよ。,,
0x00E062DE,4,8145814581458145,・・・・,,
0x00E064A6,4,835f837e815b8142,ダミー。,,
0x00E064C2,4,835f837e815b8142,ダミー。,,
0x00E06ADF,4,8356838c83438149,シレイ！,,
0x00E06B4A,4,8380835f82e68142,ムダよ。,,
0x00E06BFA,4,82bb82a482e68142,そうよ。,,
0x00E06C88,4,8f9f82bf82e68142,勝ちよ。,,
0x00E06D02,4,835f837e815b8142,ダミー。,,
0x00E06D0E,4,835f837e815b8142,ダミー。,,
0x00E074F6,4,835f837e815b8142,ダミー。,,
0x00E07502,4,835f837e815b8142,ダミー。,,
0x00E07AC2,4,8382836283768149,モップ！,,
0x00E083FE,4,8382836283768149,モップ！,,
0x00E08D2A,4,8382836283768149,モップ！,,
0x00E09DAE,4,8382836283768149,モップ！,,
0x00E0A6B2,4,8382836283768149,モップ！,,
0x00E0AFFA,4,8382836283768149,モップ！,,
0x00E0C05A,4,8382836283768149,モップ！,,
0x00E0C95E,4,8382836283768149,モップ！,,
0x00E0D2A6,4,8382836283768149,モップ！,,
0x00E0E48A,4,82ad82bb82c18149,くそっ！,,
0x00E0ED26,4,8372838a815b8149,ビリー！,,
0x00E0FEEA,4,82a282ad82bc8149,いくぞ！,,
0x00E0FEFC,4,82a282ad82bc8149,いくぞ！,,
0x00E104CA,4,82a282ad82ba8149,いくぜ！,,
0x00E1B4DC,4,9999999999999999,劔劔劔劔,,
0x00E1EEB4,4,9a999aa99999997b,囮圸劔几,,
0x00E1FE3D,4,88cc9b8888cc9a89,偉寤偉嚔,,
0x00E20342,4,88cb8b8898bc8a88,依笈仂活,,
0x00E206B8,4,97bb897797cb8966,僚駅陵映,,
0x00E2D5B7,4,99a78a99998799c0,勞鎌刧丗,,
0x00E30899,4,9bbd96bf9c999b4d,嵜盟恙娥,,
0x00E3330B,4,8985999989529588,怨劔嘘譜,,
0x00E3B9AB,4,8988998996669667,沿刮貿鉾,,
0x00E3E770,4,897789c99cc989a9,駅暇慄黄,,
0x00E3E9BE,4,8c9998ad999c88da,嫌亊劈移,,
0x00E446E7,4,897698ca9a8688ca,益侈嚀位,,
0x00E49770,4,9bb9966999449574,峪吠僖付,,
0x00E750E2,4,8d44816681558166,好’ゞ’,,
0x00E7548F,4,8d44816681558166,好’ゞ’,,
0x00E76501,4,8af88a4a8af88aa3,旗開旗乾,,
0x00E77473,4,81678177818881aa,“『∴↑,,
0x00E774B2,4,81678177818881aa,“『∴↑,,
0x00E774BC,4,81678177818881aa,“『∴↑,,
0x00E774C6,4,81678177818881aa,“『∴↑,,
0x00E779D9,4,8143814481548355,，．ゝザ,,
0x00E779EE,4,8aaa814381448154,巻，．ゝ,,
0x00E77A34,4,9969979f9974999f,冓痢冲辧,,
0x00E783E5,4,8af88a4a8af88aa3,旗開旗乾,,
0x00E85AD9,4,99999999999999bb,劔劔劔匳,,
0x00E8744C,4,999999a99a999999,劔勦囮劔,,
0x00E888A8,4,999999a995999999,劔勦蕗劔,,
0x00E88D84,4,999999999a999999,劔劔囮劔,,
0x00E8A658,4,999999999a999999,劔劔囮劔,,
0x00E8BA58,4,9999999999999999,劔劔劔劔,,
0x00E8BF34,4,999999999a999999,劔劔囮劔,,
0x00E8EFBE,4,9aa9939299f99aa2,圸湯咬圓,,
0x00E8F0B8,4,9a8888f88a8888f8,嚠引活引,,
0x00E8F67F,4,949999af94999955,漠勹漠儷,,
0x00E901E5,4,99af8a8899af9999,勹活勹劔,,
0x00E902BD,4,9a99999a9988999a,囮劒刪劒,,
0x00E90AF1,4,8a77956681678177,学蒜“『,,
0x00E9170E,4,9155817781558144,繕『ゞ．,,
0x00E9205C,4,8a8888aa95888d77,活穐譜購,,
0x00E92379,4,8a8899a28a8899af,活劼活勹,,
0x00E92A98,4,8944815489558166,吋ゝ蔚’,,
0x00E9EB18,4,9999e9ee9999e9e0,劔鴃劔鰲,,
0x00EE2304,4,8376838c83438384,プレイヤ,,
0x00EE2310,4,82d382b382f182a9,ふさんか,,
0x00EE241C,4,974191978377838a,輸送ヘリ,,
0x00EE2428,4,90ed93ac8377838a,戦闘ヘリ,,
0x00EE2458,4,91ce8bf390ed8ed4,対空戦車,,
0x00EE2494,4,90568c5e90ed8ed4,新型戦車,,
0x00EE24C8,4,90ed93ac8d4895ba,戦闘工兵,,
0x00EE2594,4,8356835883658380,システム,,
0x00EE25A0,4,8d7e959a82b782e9,降伏する,,
0x00EE562E,4,9f719f819ff99975,殯氈漱冰,,
0x00EE8FE5,4,e07a9577e0669466,炳婦瀁杷,,
0x00EEAA4F,4,e7e1e0e3e3e3e7ed,釿璢聽鈿,,
0x00EEC6B3,4,e8e6e7e8e7e3e6f3,韆鉅鈬跿,,
0x00EF3E20,4,9e9b958e8b878b99,椦侮窮漁,,
0x00EF3EED,4,9e969291918a8b9b,椁酎相魚,,
0x00EF3FBB,4,9e98918e8a919fad,椈綜椛洒,,
0x00EF4220,4,9b928c8a8b949fad,將穴渠洒,,
0x00EF4266,4,e5e8e9e6e5e6e8ef,裴鱶褂韵,,
0x00EF42ED,4,9b95918e91959eac,尓綜装椪,,
0x00EF43B9,4,9b98918f91919ba5,尨聡荘屶,,
0x00EF4487,4,9b95918c8f959fad,尓糟助洒,,
0x00EF47B7,4,9b91918f929b9fa3,尅聡兆泪,,
0x00EF4885,4,9b9591919191949b,尓荘荘縛,,
0x00EF4AEC,4,9e96918c91999fa5,椁糟鎗衍,,
0x00EF5AFB,4,9a9a9aa1e9cc9a9a,囹圍鯲囹,,
0x00EF5B1F,4,9a9a9a9a9a9a9a9a,囹囹囹囹,,
0x00EF5B8C,4,9a9a9a9a9a9a9ac8,囹囹囹塋,,
0x00EF5BD1,4,e0bc9f9a9a9a9a9a,狆泅囹囹,,
0x00EF5C00,4,9a9a9a9a9a9a9ab4,囹囹囹垓,,
0x00EF8D54,4,8448844584438440,ЗЕГА,,
0x00EF8E00,4,815c815a815981be,―〇〆∪,,
0x00EF8E0B,4,81558153815181be,ゞヾ＿∪,,
0x00EF8E1F,4,81618166816a81be,‖’）∪,,
0x00EF8E2A,4,81698164815681be,（‥〃∪,,
0x00EF8E3D,4,8145814a815081be,・゛￣∪,,
0x00EF8E48,4,815f8164816581be,＼‥‘∪,,
0x00EF8E5C,4,81488145814781be,？・；∪,,
0x00EF8E67,4,814f8154815781be,＾ゝ仝∪,,
0x00EF8E7B,4,81418140814081be,、　　∪,,
0x00EF8E86,4,8148814e815681be,？¨〃∪,,
0x00EF8E91,4,81618164816781be,‖‥“∪,,
0x00EF8EBD,4,81688165816381be,”‘…∪,,
0x00EF8EC8,4,8160815f815d81be,〜＼‐∪,,
0x00EF8EDA,4,81538151815081be,ヾ＿￣∪,,
0x00EF8EE5,4,814d814c814b81be,｀´゜∪,,
0x00EF8EF9,4,81478145814481be,；・．∪,,
0x00EF8F04,4,81418140814081be,、　　∪,,
0x00EF9887,4,8cd58cd58ce798db,虎虎檎俚,,
0x00EF989F,4,814089d58cd58cc0,　苛虎限,,
0x00EFA741,4,92db92db98db98d5,紬紬俚俔,,
0x00EFA750,4,92db92e798db98d5,紬堤俚俔,,
0x00EFAB80,4,82cd82a282a681a5,はいえ▼,,
0x0002BFBC,5,8e8888d88e8888ed9e99,肢畏肢逸棘,,
0x0004F56F,5,9d8c81808180828998ac,搆÷÷ｉ豫,,
0x00050216,5,9e9c99969189898b8f9c,棡剿痩焔除,,
0x00061F43,5,e2e4e0e2e4dbe0e2e4e5,粭珞葩珞蒟,,
0x00093C4A,5,e8e4e3e4e2e2e6e8e8ee,鞴聿粐跖韶,,
0x00096F1C,5,e1e7e6e3e5eee9dfe3f1,砠跂褓鱇胝,,
0x000AC5D1,5,9f999390909095989fa8,泗盗瑞葺洽,,
0x000ACA5C,5,9e96908c8a878a9096a0,椁酔括叶蔓,,
0x000AD019,5,9e97918b8d8c8d959aa4,棊窓轟黒圖,,
0x000AD540,5,9d96918d8b8a8c91989f,摶総糾倦弌,,
0x000B7F96,5,9e9c9c9c9c9f9d9c9c9f,棡惧悄撩悄,,
0x000B7FFD,5,9d9c9ca29c9c9c9c9ca8,撩悗惧惧惠,,
0x000BA40E,5,938a8e9397929ed5e6e6,投雌嵐榕跏,,
0x000BB002,5,9ba096938b858a888e8a,屏俣球活至,,
0x000BB09B,5,9ea299968d898e89928e,椶剿拷脂虫,,
0x000BB0CE,5,9ea09a958e8b8e8a918d,棧囎視至総,,
0x000BB101,5,9da09b97918e8f8d9591,擒尢綜渚舞,,
0x000BB237,5,9c939493979a9bc2e1e2,恣箔履崢矮,,
0x000BB2CE,5,9e9e9c939393959997b5,棍恣涛蕗侶,,
0x000BB301,5,9e9e9d919292949898b7,棍搗鋳曝亶,,
0x000BB334,5,9b9d9b929193949899a1,屎將蒼曝劭,,
0x000BB367,5,9fa09b9392939497989f,泛專駐迫弌,,
0x000BB400,5,9f9e9c92909294959997,沾恍崇舶剽,,
0x000BB468,5,9c9392929494999699c5,恣鋳粕剿卩,,
0x000BB6CD,5,9692918f909294928a91,亦聡崇白椛,,
0x000BB733,5,9a9391908f9194908994,囀草書柏鉛,,
0x000BB799,5,9d96908f8f8f918f8a8d,摶随緒聡轄,,
0x000BB7CC,5,9e98918e8d8d8e8f8a8a,椈綜麹誌滑,,
0x000BB7FF,5,9f98928e8e8e908f898b,沽虫試随焔,,
0x000BB866,5,9c968f8d8e8f908a88aa,恂渚誌衰穐,,
0x000BB9CC,5,9c928f908f8f8d8695b0,恍署緒号焚,,
0x000BB9FF,5,9b928f908f908d879ab3,將署署合垉,,
0x000BC52F,5,9e9c99918f908f8f949b,棡剔署緒縛,,
0x000BC6C7,5,9d9a97908e8f8e8e9299,撓乱誌試貯,,
0x000BC72D,5,9f9c97908f8f8e8f9297,沮乱緒誌苧,,
0x000BC82D,5,9d98908e8e8d8f90939b,攪錘詩署筒,,
0x000BC860,5,9e99938f8e8d8d8f929a,棘棟詩刻丁,,
0x000BC8C7,5,9e9894908e8f909196a0,椈柏誌髄蔓,,
0x000BC8FA,5,9c97948e8c8e8f91949d,恬博月書駁,,
0x000BC960,5,9f9b95908e8e8f90929b,泝武試署兆,,
0x000BC9C7,5,9f9b948f9090919298a1,泝拍瑞葬丕,,
0x000BCA2E,5,9e99918f909091949da3,棘聡瑞藻撻,,
0x000BCB61,5,9e939291909294999fa3,椏酎崇漠泪,,
0x000BCC60,5,9f9491928f9192979fa1,沐葬書苧泯,,
0x000BD191,5,9b98959090909396979f,尨武瑞当痢,,
0x000BD22B,5,9d9a9593949394979da3,撓蕪箔迫撻,,
0x000BD25E,5,9d9b9694939395979ea3,撥又涛風椒,,
0x000BD291,5,9d9a9694949394979ca2,撓又箔迫悗,,
0x000BD2F7,5,9d9b9793939294979aa0,撥欄湯迫國,,
0x000BD32B,5,9b989492929295989ea3,尨白鋳葺椒,,
0x000BD3C4,5,9a979390909193959ba2,囓盗髄燈屬,,
0x000BD42A,5,9b999693939395989fa4,尸俣涛葺洟,,
0x000BD45D,5,9b989692919194969ba2,尨亦荘薄屬,,
0x000BD529,5,9c999795959495999fa4,恙藍部蕗洟,,
0x000BD65C,5,9b9995949495969a9fa4,尸部舶繭洟,,
0x000BD7C3,5,99969594939497999da0,剿部灯吏擒,,
0x000BDA29,5,9c989492908e8f90949b,恫白錘署縛,,
0x000BDAF5,5,9e9a969393909092969c,椢俣盗崇万,,
0x000BDB5B,5,9e9a969392918f8f9298,椢俣酎緒著,,
0x000BDB8E,5,9e99969291909090929a,棘亦草瑞丁,,
0x000BDC28,5,9a9693908f8f8e90969d,囑盗緒諮慢,,
0x000BDC5B,5,9c97949190909092979d,恬泊瑞崇理,,
0x000BDC8E,5,9b96928f8f8f8f90969c,尠衷緒署万,,
0x000BDCC1,5,9b9692908f8e8e8f939b,尠註庶誌筒,,
0x000BDCF4,5,9e9a959391919192969c,椢蕪荘葬万,,
0x000BDD27,5,9e99959391909193979d,棘蕪草蒼理,,
0x000BDD8E,5,9b979392929193989da3,尢湯酎祷撻,,
0x000BE0F5,5,9b93908e8d8c8d919499,專錘轟国漠,,
0x000BE128,5,9e9691918f8e8f92959a,椁荘庶薯伏,,
0x000BE15B,5,9c96928f8e8d8f91959b,恂衷詩書副,,
0x000BE18E,5,9f9892908f8d8e91949a,沽註渚資爆,,
0x000BE1C1,5,9d9793908f8f8f92959c,摎盗緒薯復,,
0x000BE25B,5,9a959291909192969ca2,囎酎髄猪悗,,
0x000BE28E,5,99928f8d8c8c8e92969b,剪渚血賜麿,,
0x000BE2C1,5,9b9592908e8f9194999e,尓註誌藻辨,,
0x000BE2F4,5,9b9592908f8f91949a9f,尓註緒藻圈,,
0x000BE327,5,9a94918e8d8e9092969d,囈綜克崇慢,,
0x000BE35A,5,9a9593908f8f9194999e,囎盗緒藻辨,,
0x000BE38D,5,9b95908e8d8e9093969c,尓錘克嵩万,,
0x000BE3C0,5,9d96939290909294999f,摶湯瑞樗辧,,
0x000BE3F3,5,9a93908e8c8d9092969d,囀錘訣崇慢,,
0x000BE48C,5,9c96939190909193979c,恂淘瑞蒼梨,,
0x000BE8F3,5,9a95908f8f8e8f91949b,囎随庶書縛,,
0x000BE926,5,9b96918f8e8e8e92959c,尠聡試賜復,,
0x000BE959,5,9c97929191909193979e,恬酎草蒼璃,,
0x000BE98C,5,9c98928f8f8d8e90939a,恫衷渚諮答,,
0x000BE9F2,5,9d979291908e8f91969b,摎酎錘書麿,,
0x000BEA58,5,9d969291908f9091959b,摶酎随髄副,,
0x000BEABF,5,979292908f9091939aa2,嵐註署蒼圓,,
0x000BEAF1,5,9e96918f8e8f9091949a,椁聡誌髄爆,,
0x000BEB57,5,9e96918f8f8e8f929499,椁聡庶薯漠,,
0x000BEB8B,5,9993908f8f8f9092979f,剴随緒崇痢,,
0x000BEBF1,5,9b9492919091929599a0,對酎髄瀦劬,,
0x000BECF1,5,9a938f8d8c8c8d8e9397,囀渚血克痘,,
0x000BED58,5,97918e8d8c8c8e90949a,卵詩血諮爆,,
0x000BEDBE,5,99938e8b8b8a8c8f9196,剴視糾件走,,
0x000BEE8B,5,9b9691908f909294979d,尠草署樗理,,
0x000BEF24,5,9e99948f8d8e8f909297,棘拍克署苧,,
0x000BEF8B,5,9d98918f90909193979d,攪聡瑞蒼理,,
0x000BEFF1,5,9e99939090919293979c,棘盗髄駐梨,,
0x000BF024,5,9c96908d8e8f9093979b,恂錐誌嵩李,,
0x000BF057,5,9e9995908e909193969b,棘武諮蒼麿,,
0x000BF08A,5,9e98928e8d8e8f929499,椈虫克薯漠,,
0x000BF0BD,5,9f98949090919395979c,沽柏髄燈梨,,
0x000BF124,5,9c969190909295979da3,恂草崇風撻,,
0x000BF157,5,9b95908f909194969ca5,尓随髄薄悋,,
0x000BF18A,5,9b948e8c8d8e9093979e,對詞克嵩璃,,
0x000BF1BD,5,9c96918f909193969ba2,恂聡髄当屬,,
0x000BF223,5,9d96918f8e8f9294989f,摶聡誌樗弌,,
0x000BF256,5,9a938f8d8c8d8f93979d,囀渚訣藷理,,
0x000BF289,5,9c95908d8c8d9092969c,恤錐訣崇万,,
0x000BF2BC,5,9b95908e8c8c8e91959c,尓錘血資復,,
0x000BF2EF,5,9d97928f8e8e9092979d,摎衷試崇理,,
0x000BF356,5,9b9592908f9194989ea5,尓註書曝棗,,
0x000BF389,5,99938e8c8b8a8c91969c,剴詞糾倦万,,
0x000BF3BC,5,9c95908e8d8d8e91959b,恤錘麹資副,,
0x000BF3EF,5,9b94918e8c8c8e91959b,對綜血資副,,
0x000BF4BC,5,9e9995918f909193979b,棘舞署蒼李,,
0x000BF4EF,5,9b96928f8e8d8e92969b,尠衷詩賜麿,,
0x000BF522,5,9e9996918e8e8f919499,棘桝試書漠,,
0x000BF556,5,9c96918f8e8e9094989f,恂聡試数弌,,
0x000BF589,5,9b999592909193969a9f,尸葡髄当圈,,
0x000BF5F0,5,9d9994939393969a9ca6,撕箔涛繭惡,,
0x000BF623,5,9d999491919293979ca0,撕泊葬痘悛,,
0x000BF68A,5,9b9591929293969a9fa8,尓葬駐繭洽,,
0x000BF6F0,5,9e989393939295999ea5,椈涛湯蕗棗,,
0x000BF756,5,9f999493949495989ea6,泗箔粕葺棣,,
0x000BF789,5,9c969392929394979ca3,恂湯駐迫悒,,
0x000BF7BC,5,9f9a9593949495999ea6,泅蕪粕蕗棣,,
0x000BF7EF,5,9e989492929193959aa0,椈白酎燈國,,
0x000BF822,5,9f9a9694949596989ea7,泅又舶迄椥,,
0x000BF855,5,9e99949292919394989f,棘白酎灯弌,,
0x000BF8BB,5,9e9994929392939599a1,棘白湯燈劭,,
0x000BF8EE,5,9f98939190919192969d,沽淘髄葬慢,,
0x000BF954,5,9f9a94929191939599a0,泅白荘燈劬,,
0x000BF9BB,5,9a959392919294999ea7,囎湯葬漠椥,,
0x000BF9EE,5,9c979392939394979ca4,恬湯涛迫悧,,
0x000BFA21,5,9b9592908f9091959aa0,尓註署装國,,
0x000BFA54,5,9b989492939395989ca3,尨白涛葺悒,,
0x000BFA87,5,9c9792908e8d8e91959b,恬註詩資副,,
0x000BFABB,5,9a9693939494969b9fab,囑涛粕麿洵,,
0x000BFAEE,5,9b9693929192949a9fa5,尠湯葬爆衍,,
0x000BFB21,5,9d97939190919294999f,摎淘髄樗辧,,
0x000BFB54,5,9f999493929294969ca3,泗箔鋳薄悒,,
0x000BFBBB,5,9d989594939294999ea5,攪部湯漠棗,,
0x000BFC21,5,9f999695949495989ea3,泗抹粕葺椒,,
0x000BFC54,5,9d979492939394969a9f,摎白涛薄圈,,
0x000BFCBB,5,9b969291929394969ba2,尠酎駐薄屬,,
0x000BFD21,5,9f999494939394969aa0,泗粕涛薄國,,
0x000BFE87,5,9f989696959496999fa7,沽末部侭洫,,
0x000C0285,5,9e999795949596989ca2,棘藍舶迄悗,,
0x000C041F,5,9b979693939595999da4,尢俣燈蕗擘,,
0x000C9989,5,e3e1e6dbe2e6e5eae7ed,聶贔粫裲鈿,,
0x000D391F,5,e4e6e0dfe2ebe8e1e6ef,蓙珀粱鞦跣,,
0x000D7700,5,9d999593909293969ba5,撕蕪崇当屶,,
0x000D7A30,5,9f9b999593939395999d,泝剳涛燈劑,,
0x000D822C,5,9f9c9995908d898d98a5,沮剳錐燕丼,,
0x000D82F8,5,9f9c999693908d8a94a1,沮剿盗濠硲,,
0x000D83C3,5,9d9b999693908d8a8995,撥剿盗濠鴛,,
0x000D8490,5,9f9c999693908d8a90a0,沮剿盗濠摺,,
0x000D855B,5,9f9c9a9894928e8c8993,沮囗白詞遠,,
0x000D8628,5,9f9c9a9694928e8c8fa0,沮囑白詞匠,,
0x000D86F4,5,9f9c9a9895938f8e8d9c,沮囗蕪庶骨,,
0x000D87BF,5,9f9c9a989593908e8d90,沮囗蕪錘告,,
0x000DA90B,5,9f9e9d9c9b9b9c9d9fa1,沾撩屁悃泯,,
0x000DF85A,5,998a84888a8b898784a0,刳ц葛援│,,
0x000F474F,5,9f948d9393969a969b9f,沐酷当囑屐,,
0x000FEDD1,5,9d9c9a8c848a8e8f8bb5,撩嚮ш誌況,,
0x0010BB18,5,9a94918e8d8e91969a9e,囈綜克走圉,,
0x0010CB51,5,9f9a9a9a979a9a9a9a9f,泅囹履囹圈,,
0x0010CCAB,5,9b9b999994949999999b,屁劔粕劔剱,,
0x00110393,5,e0e3e7e7e8e7e6e6e0d7,璢鉗韈跏獸,,
0x00111216,5,9f9d9b9a999a9b9d9fa0,沱尹劒屎泛,,
0x00111A20,5,9f9c9a9897969697999c,沮囗蘭沫劈,,
0x00111E22,5,9f9d9a98979797989a9c,沱囗覧利囿,,
0x00111FBD,5,9e9c9a98979797989a9e,棡囗覧利圉,,
0x0011F420,5,e3dce7ece7f1e7e5e5e0,聢銕銖鈑裄,,
0x001301E5,5,e1e5e0e0e1dee3e7e7de,砒珥矗肅釵,,
0x00130492,5,e0e0e6e5e4e7e7e8e7e0,珥趺蓍鉅鈞,,
0x001307C5,5,e4dae0e3e1e4e4e6e9e1,蒂璢砌蓙鱆,,
0x00130C09,5,e5dee0e4e3e5e7e7e8e4,袱琅肄鉗鞴,,
0x00135144,5,e0eae6e4e3e0e1e5e8ea,瑕趾聰砒韭,,
0x001357ED,5,e4e2e0e4e7e4e3e5e7ed,葢琅鈕肄鈿,,
0x00135FAB,5,e5dfe5ebe7e2e4e3e2d6,裃褄鈔蒹籔,,
0x001360BC,5,e5dce5ebe8e2e2e1e1d3,袰褄鞣粃瞠,,
0x00136612,5,e7dee3e7e5e5e7e7e0cf,釵肅裹鉗猾,,
0x001375E3,5,e4e9e7e3e4e6e6e3e3e6,蓚鈬蓙跂肆,,
0x001376F4,5,e5e3e7e9e6e3e2e2e1ed,裙鉉跂粐硼,,
0x001385AE,5,9f948b8e9496908d8a82,沐去薄錐鰍,,
0x0016EDC4,5,e5e6e4dfe9dfe0e6e8f1,褂葹鱇琥頌,,
0x00172595,5,e2e7e5e4e6e7e7e7e8ef,粡裝跚鉗韵,,
0x00172637,5,e7e6e5e6e7e8e8e8e9f7,鉞褂鉅韋鴒,,
0x001726D8,5,e5e8e6e5e7e8e8e8e8ec,裴趺鉅韋韲,,
0x00172A52,5,e0e0e0e0e1e1e1e0e0e2,珥珥矣矜珞,,
0x00172E1D,5,e5e6e2e2e3e3e3e2e3f0,褂粐聽聹胙,,
0x00172EEC,5,e2e3e3e4e4e4e5e6e7e8,粤聿蒿褂鉅,,
0x00173002,5,e6e6e2e2e4e4e3e3e4f5,跏粐蒿聽蔟,,
0x00173145,5,e2e6e2e1e3e4e3e3e3ed,粫粃聿聽肬,,
0x001731E7,5,e5e4e1e2e3e3e3e3e5f9,裝矮聽聽襌,,
0x0017332A,5,e0e5e1e0e2e3e2e2e3f2,瑯矜粤粐胄,,
0x001733CC,5,e2e4e0e0e2e2e2e2e5fc,粭珥粐粐襞,,
0x00174FF8,5,e0e1e2e3e4e4e4e4e2df,珮粤蒿蒿籬,,
0x0017509C,5,e0e1e2e3e4e5e5e4e2df,珮粤蒟裝籬,,
0x0017BF38,5,959d8f918e9696979694,幅書事沫又,,
0x0018A5A9,5,e7d9e6ebe7e6e6e6e3e0,釖跋鉞跏聰,,
0x001ACCB7,5,9c9c9c9c9d9e9e9e9fa0,惧惧撼棍泛,,
0x001ACDFC,5,9f9e9d9c9c9c9c9d9ea0,沾撩惧悃棧,,
0x001B19F0,5,e9e5e9e2e9ebe9efe6f1,鱧鰾鴉鴆踈,,
0x001B4E5F,5,9a938c8d8c8d8d8c8e99,囀訣訣轟児,,
0x001B5AC3,5,9d8a8e8b8e8c8e8b97a1,搖視詞視裡,,
0x001B6960,5,e1dfe3e6e7e4e4ebe6eb,矚肆鈕蓁跋,,
0x001B706B,5,968e94a3968996a19d88,鮪肇哩味揶,,
0x001BA061,5,e0e0e0e1e3e3e6e7e7ec,珥珮聽跚銕,,
0x001C4C07,5,e7e6e9eae4e7e9e6e8f2,鉞鳰蓍鱶頸,,
0x001C56DD,5,e1dde0e0e1eee5e5e9e7,矍珥碚裹鱸,,
0x001C5706,5,83879390968e949998a1,ョ盗鮪漠丕,,
0x001C8C06,5,e5e3e9f0e0e4e2d9e2e1,裙鴪琅籐粃,,
0x001C8E63,5,e5e0e9eae2e6e0dee5de,裄鳰粫玻袱,,
0x001CD958,5,e8e1e8dce5ebe4e8e7f1,鞦鞋褄蒻銖,,
0x001D5C0A,5,e0e4e5e4e3e3e2dee1e2,琅裝聽籥矮,,
0x001D67B1,5,e0e1e1e1e2e2e1e1e1e1,珮矣粐矣矣,,
0x001DFACC,5,8180818081808480838e,÷÷÷оヮ,,
0x001EDE78,5,90a99c8197949d9c8b9c,姓怐濫撩亨,,
0x001EE593,5,9c949d9c939481808b8b,恃撩灯÷給,,
0x001EE87A,5,9d9a9999999b9d9d9c9f,撓劔剱撈悄,,
0x001EEAF9,5,e1e3e5e5e6e5e4e3e1e1,矼裹趺蒹矣,,
0x001F0C51,5,8180818081888f969ea6,÷÷∴叙棣,,
0x001F0CB6,5,9e968e86818081808180,椁紙÷÷÷,,
0x001F0D8E,5,818082868a8f94989da1,÷ｆ鰹曝擅,,
0x001F0E56,5,818082868a8d91959a9e,÷ｆ轄装圉,,
0x001F0FD5,5,9f9b9793908d8a868481,泝欄錐恰п,,
0x001F1012,5,8286898c9093969a9da1,ｆ煙嵩繭擅,,
0x00200C08,5,e1e3e5e6e4e3e3e3e2e0,矼褂蒹聽籵,,
0x00206518,5,9d979ba69e9c9f9197a4,摎屹棡汨陸,,
0x0020BE2A,5,9b8c8c8c8c8c8c8d8c8f,寥血血訣件,,
0x0020C47F,5,8c9c8c8c968c999199af,懸血膜剔勹,,
0x0020C80E,5,9a928c8c8c8c8c8c8cb3,囃血血血元,,
0x0020CE50,5,9a968c8c8c8c8c8c94a0,囑血血血箱,,
0x0020FE00,5,e1dee5dae1e3e2d3e4e7,矗袍矼簽蓍,,
0x0021559C,5,9d999a9999999b999a98,撕囮劔尸囗,,
0x00215D3A,5,9da49a999a999a9999a4,擘囮囮囮勁,,
0x00215F1A,5,e8a89b9a9999999999a0,險尹劔劔劬,,
0x00216397,5,969b98a5979c969d93b0,麿丼梨慢堂,,
0x00216810,5,9a999999999999999a98,囮劔劔劔囗,,
0x00217EB5,5,e7e9e5e4e1e5e4e7e7dc,鉉裝砒蓍釛,,
0x00227087,5,9d9b99979797999a9ea3,撥剽覧劒椒,,
0x002270BF,5,9d9a979797979a9b9ea1,撓覧覧圀棕,,
0x002293DE,5,e7e1e7e9e3e1e3e1e0e3,釿鉉聶聶璢,,
0x0022A7DF,5,e0e3e3e1e1e3e3e4e7ed,璢聶矼聿鈿,,
0x0022ACDF,5,e0e0e3e3e4e3e1e0e0df,珥聽蒹矜珀,,
0x0022B1CC,5,e1e1e3e6e6e6e4e1e0dd,矣肆跏蓊珎,,
0x002300AB,5,e2e3e4e4e5e6e6e7e9ec,粤蒿褂跚鴈,,
0x00236F56,5,94938b848b82898f96a5,箔灸汲縁箕,,
0x0023704B,5,9c829f9f8c879fa79b8d,怩沺欠洫寫,,
0x0023715B,5,9a979693908d8d90959e,囓俣錐告服,,
0x0023736E,5,9a968e84818081858f9c,囑私÷≦除,,
0x00237598,5,8181838883878f969ca1,＝ヨョ叙悖,,
0x002375BD,5,9e9694918a8682818182,椁泊恰ａ≠,,
0x0023783D,5,97959082898a8c9392a3,藍垂炎兼張,,
0x0023BBCC,5,978c848081868d949ca1,洛о≧鵠悖,,
0x0023BC04,5,968a838183888f979fa4,槙メヨ女洟,,
0x0023BC3C,5,948a838183888f979ea3,矧メヨ女椒,,
0x0023C2F4,5,9fa0948c8b848d838d94,泛伯灸鴻鵠,,
0x0023C44E,5,99989184908f8d9f99aa,劍槍随此飭,,
0x0023C4CF,5,92868a8c8e8b81879ba9,中褐視∞岔,,
0x0023CBA8,5,e9eae2e3e4e0e1e7e6f0,鳰粤萵砠跼,,
