address,hex_bytes,text,length,char_count,context,notes
0x00DC5AD6,82bb82ea82b682e1814082aa82f182ce82c182c482cb8149,それじゃ　がんばってね！,24,12,,
0x00DC5AF6,82dd82e68149,みよ！,6,3,,
0x00DC5AFF,82b182cc90ed8acd82cc90948149,この戦艦の数！,14,7,,
0x00DC5B11,82b182cc82dd82b682a982a282a082a282be82c9814082b182ea82be82af82cc90ed8acd82f082bb82eb82a6,このみじかいあいだに　これだけの戦艦をそろえ,44,22,,
0x00DC5B40,82e782ea82e982cc82cd814082ed82aa82cd82a282f082a882a282c482d982a982c982a082e982dc82a28149,られるのは　わがはいをおいてほかにあるまい！,44,22,,
0x00DC5B72,82c582e081408cec89718acd82e090f690858acd82e082a282cb82a682dd82c482a6,でも　護衛艦も潜水艦もいねえみてえ,34,17,,
0x00DC5B97,82c882f182c582b782aa814581458145,なんですが・・・,16,8,,
0x00DC5BAE,82b182cc82cd82a982a297cd82cc914f82c9814082a282ab82cc82d182e982b182c682cc82c582ab82e9,このはかい力の前に　いきのびることのできる,42,21,,
0x00DC5BDB,82e282c282aa82a282e682a482a98149814082a282e2814982a282dc82a28149,やつがいようか！　いや！いまい！,32,16,,
0x00DC5C02,81458145814582dc8140967b906c82aa82c882c182c682ad82b582c482e982c882e7814082a282a282a98142,・・・ま　本人がなっとくしてるなら　いいか。,44,22,,
0x00DC5C36,82c782a482be81498349838c82cc82bf82a982e782cd8149,どうだ！オレのちからは！,24,12,,
0x00DC5C56,82b782b282a282c8815b8149814082da82ad82c882e782a082f182c882c9835f8381815b835782f0,すごいなー！　ぼくならあんなにダメージを,40,20,,
0x00DC5C81,975e82a682e782ea82c882a282bc8149,与えられないぞ！,16,8,,
0x00DC5C96,82bb82a482be82eb814082bb82a482be82eb8148,そうだろ　そうだろ？,20,10,,
0x00DC5CB2,8ad490da8d558c8282f082cc82bc82af82ce8142,間接攻撃をのぞけば。,20,10,,
0x00DC5CCE,81458145814582ae82c18142,・・・ぐっ。,12,6,,
0x00DC5CE2,82bb82cc82c682a882e882e68142,そのとおりよ。,14,7,,
0x00DC5CF5,837d8362834e835882cd95738aed977082be82a982e78142,マックスは不器用だから。,24,12,,
0x00DC5D12,8145814581458145,・・・・,8,4,,
0x00DC5D22,8ecb92f682dc82c582dd82b682a982a282f182be82a982e7,射程までみじかいんだから,24,12,,
0x00DC5D3D,82bf82df82a282c482ab814082e682cb82a68142,ちめいてき　よねえ。,20,10,,
0x00DC5D56,81458145814582d682c18149,・・・へっ！,12,6,,
0x00DC5D66,82bb82f182c882e082cc82c982bd82e682e782c882ad82c482e0,そんなものにたよらなくても,26,13,,
0x00DC5D83,8349838c82cd82e282ea82e982ba8149,オレはやれるぜ！,16,8,,
0x00DC5D9A,82b382a0814082bb82ea82cd82c782a482a982b582e78148,さあ　それはどうかしら？,24,12,,
0x00DC5DB7,82c682c982a982ad814082e682ad82e282c182c482ad82ea82bd82ed8140837d8362834e83588149,とにかく　よくやってくれたわ　マックス！,40,20,,
0x00DC5DE3,82b182ea82a982e782e08140817582c882a982e682ad817682aa82f182ce82c182c482cb8149,これからも　「なかよく」がんばってね！,38,19,,
0x00DC5E0E,82bb82a482a282a482b182c682e782b582a28142,そういうことらしい。,20,10,,
0x00DC5E25,82aa82f182ce82eb82a482ba8140838a838783458149,がんばろうぜ　リョウ！,22,11,,
0x00DC5E42,814581458145837d8362834e835882b582be82a282be82c681408e7682a482af82c78142,・・・マックスしだいだと　思うけど。,36,18,,
0x00DC5E6E,83568387815b834f839382cd814083568387815b834f839382b282c682c9,ショーグンは　ショーグンごとに,30,15,,
0x00DC5E8F,945c97cd82aa82bf82aa82a482ed8142,能力がちがうわ。,16,8,,
0x00DC5EA4,82b182b182cd814082e082a488ea906c82cc83568387815b834f839382f08e6782c182bd82d982a482aa,ここは　もう一人のショーグンを使ったほうが,42,21,,
0x00DC5ED1,82e682a282a982e082e68148,よいかもよ？,12,6,,
0x00DC5EE2,8e9f82cd814082aa82f182ce82c182c482cb8149,次は　がんばってね！,20,10,,
0x00DC5EFE,8354834e8365834c837d8362837682a98145814581458142,サクテキマップか・・・。,24,12,,
0x00DC5F1E,8354834e8365834c837d8362837682c182c48148,サクテキマップって？,20,10,,
0x00DC5F3C,82a882a282a882a2814082bb82f182c882b182c682e0926d82e782c882a282cc82a982e68142,おいおい　そんなことも知らないのかよ。,38,19,,
0x00DC5F67,82b182a482a282c182bd814082dd82c682a882b582cc88ab82a2837d8362837682cc82b182c682f0,こういった　みとおしの悪いマップのことを,40,20,,
0x00DC5F92,8354834e8365834c837d8362837682c682a282a482f182be82ba8142,サクテキマップというんだぜ。,28,14,,
0x00DC5FB3,934782aa82c782b182a982c9814082a982ad82ea82c482a282e982f182be82eb82a482c88142,敵がどこかに　かくれているんだろうな。,38,19,,
0x00DC5FDE,82c782a482b782ea82ce81408ca982c282af82e782ea82e982f182be8148,どうすれば　見つけられるんだ？,30,15,,
0x00DC6002,8e8b8a45816982b582a982a2816a82cc8d4c82a2814092e38e408ed482c882f182a982f08140,視界（しかい）の広い　偵察車なんかを　,38,19,,
0x00DC602B,914f82c98f6f82b582c4814090e682f082dd82c882aa82e7906982df82ce82a282a282f182be8142,前に出して　先をみながら進めばいいんだ。,40,20,,
0x00DC6058,82bd82be814082bb82ea82be82af82b682e18140914f82c982be82b582bd92e38e408ed482aa,ただ　それだけじゃ　前にだした偵察車が,38,19,,
0x00DC6081,82e282e782ea82bf82dc82a48142,やられちまう。,14,7,,
0x00DC6094,905882c982a982ad82ea82c882aa82e788da93ae82b782e982cc82aa,森にかくれながら移動するのが,28,14,,
0x00DC60B3,88c0915382be82eb82a482c88142,安全だろうな。,14,7,,
0x00DC60C6,905882c982a982ad82ea82c482bd82e781408d558c8282b382ea82c882ad82c882e982b582c88142,森にかくれてたら　攻撃されなくなるしな。,40,20,,
0x00DC60F6,82c882f182be8140834a8393835e839382b682e182c882a282a98149,なんだ　カンタンじゃないか！,28,14,,
0x00DC611A,82bb82a48e7682a482c882e7814082dc82be82dc82be82be82c88142,そう思うなら　まだまだだな。,28,14,,
0x00DC613B,82b182c182bf82aa8140905882cc928682c982a982ad82ea82e782ea82e982c682a282a482b182c682cd,こっちが　森の中にかくれられるということは,42,21,,
0x00DC6168,934782e0905882cc928682c982a982ad82ea82e782ea82e9814082c682a282a482b182c682be82ba8142,敵も森の中にかくれられる　ということだぜ。,42,21,,
0x00DC6197,89bd82c982b982e6814082bf82e382a482a282b582c882a282c681408ca982a682c882a2,何にせよ　ちゅういしないと　見えない,36,18,,
0x00DC61BE,82c682b182eb82a982e78d558c8282b382ea82c4814082a282c182a982f182cc8f4982ed82e882be82ba8142,ところから攻撃されて　いっかんの終わりだぜ。,44,22,,
0x00DC61EE,82b682e182a0814182a282ad82ba8149,じゃあ、いくぜ！,16,8,,
0x00DC620A,82e682a48140837d8362834e835881428b7682b582d482e882be82c88142,よう　マックス。久しぶりだな。,30,15,,
0x00DC622E,8372838a815b8148,ビリー？,8,4,,
0x00DC623B,82a882dc82a681408dc58bdf8ca982a982af82c882a282c68e7682c182bd82e7,おまえ　最近見かけないと思ったら,32,16,,
0x00DC625E,8375838b815b8380815b839382c882f182a982c98d7382ab82e282aa82c182bd82cc82a98149,ブルームーンなんかに行きやがったのか！,38,19,,
0x00DC6289,82ab82b382dc82c182c482e282c282cd814581458145,きさまってやつは・・・,22,11,,
0x00DC62A6,82dc829f814082bb82a48cbe82a482c882c182c48142,まぁ　そう言うなって。,22,11,,
0x00DC62C1,82a882ea82c982cd82a882ea82cc81408d6c82a682c182c482e082f182aa,おれにはおれの　考えってもんが,30,15,,
0x00DC62E2,82a082e982f182be82a982e782e68142,あるんだからよ。,16,8,,
0x00DC62F7,82b382c4814182b182ea88c88fe390e08bb382ad82e782ed82cb82a682a482bf82c9,さて、これ以上説教くらわねえうちに,34,17,,
0x00DC631C,82bd82a282b382f182b782e982ed8142,たいさんするわ。,16,8,,
0x00DC6331,82b682e182a082c88149,じゃあな！,10,5,,
0x00DC6342,82dc814082dc82c481498372838a815b8149,ま　まて！ビリー！,18,9,,
0x00DC6359,8145814581458d7382c182c482b582dc82c182bd82a98142,・・・行ってしまったか。,24,12,,
0x00DC6376,82c882ba82a082a282c282aa814881488148,なぜあいつが？？？,18,9,,
0x00DC638E,8372838a815b82cd8140905882cc928682c882c782c98386836a8362836782f0,ビリーは　森の中などにユニットを,32,16,,
0x00DC63B1,82a982ad82b582c482a282e982ed8142,かくしているわ。,16,8,,
0x00DC63C6,82be82a982e7814082a982ad82ea82c482a282e982a982c88148814082c6814082a482bd82aa82a2,だから　かくれているかな？　と　うたがい,40,20,,
0x00DC63F1,82c882aa82e7814082b582f182bf82e582a482c982a282ad82b182c682aa814091e590d882cb8142,ながら　しんちょうにいくことが　大切ね。,40,20,,
0x00DC641E,8e9f82cd814082aa82f182ce82c182c482cb8149,次は　がんばってね！,20,10,,
0x00DC643B,82b382f18149,さん！,6,3,,
0x00DC6444,82bb82ea82a982e7838a838783458141837d8362834e83588149,それからリョウ、マックス！,26,13,,
0x00DC6461,95b782b182a682e982a982b582e78148,聞こえるかしら？,16,8,,
0x00DC6476,82c782a482b582bd82f182be8141834c83838354838a83938148,どうしたんだ、キャサリン？,26,13,,
0x00DC6496,82b182b182cd8141837a83438362837683568387815b834f839382aa8d7393ae82b782e982c682ab82c98141,ここは、ホイップショーグンが行動するときに、,44,22,,
0x00DC64C5,82c682c482e091e590d882c88fea8f8a82c582a082e982b182c682aa82ed82a982c182bd82cc8149,とても大切な場所であることがわかったの！,40,20,,
0x00DC64F2,82b182b182f0978e82c682b982ce8141837a83438362837683568387815b834f839382cc8c5282cd,ここを落とせば、ホイップショーグンの軍は,40,20,,
0x00DC651D,906793ae82ab82c682ea82c882ad82c882e982ed8149,身動きとれなくなるわ！,22,11,,
0x00DC653A,82bb82a482a9814982e682a482e282ad837a83438362837682c682cc90ed82a282c9,そうか！ようやくホイップとの戦いに,34,17,,
0x00DC655F,8350838a82f082c282af82e782ea82e982f182be82c88149,ケリをつけられるんだな！,24,12,,
0x00DC657E,82bb82a482e68149,そうよ！,8,4,,
0x00DC658B,82b182b182cd814182bd82ad82b382f190e682c990e897cc82b582bd82d982a482aa8f9f82bf82e68149,ここは、たくさん先に占領したほうが勝ちよ！,42,21,,
0x00DC65BA,82bb82a48145814581458d488fea82e282b182bf82e782cc8ef1937382e082d382ad82df82c48141,そう・・・工場やこちらの首都もふくめて、,40,20,,
0x00DC65E5,90e682c9825082518b92935f90e897cc82f082b582c482cb8149,先に１２拠点占領をしてね！,26,13,,
0x00DC6604,82a282c282e082c682bf82e582c182c682bf82aa82a482b182c682c9,いつもとちょっとちがうことに,28,14,,
0x00DC6623,8b4382f082c282af82e982cc82e68149,気をつけるのよ！,16,8,,
0x00DC663A,82a882a881418d488fea82e0977088d382b582c482a082e982f182be82c88149,おお、工場も用意してあるんだな！,32,16,,
0x00DC665F,82ed82a982c182bd814282b682e182a0814182a282b182a482ba8149,わかった。じゃあ、いこうぜ！,28,14,,
0x00DC6682,82c7815b82e082a082cc82b682a282b382f18140836a834b836582be82c8814581458145,どーもあのじいさん　ニガテだな・・・,36,18,,
0x00DC66AE,82c782a482b582c482be8148,どうしてだ？,12,6,,
0x00DC66C2,82c782a482b582c482c182c481458145814590e182c882f182a98d7e82e782b982e982f182be82ba8148,どうしてって・・・雪なんか降らせるんだぜ？,42,21,,
0x00DC66F1,82e282e882c982ad82a282c682a882e082ed82cb82a682a98148,やりにくいとおもわねえか？,26,13,,
0x00DC6712,82bd82cc82b582a282bc8149,たのしいぞ！,12,6,,
0x00DC6726,82bd82cc82b582a282c182c481458145814590e182a082bb82d182a989bd82a982c6,たのしいって・・・雪あそびか何かと,34,17,,
0x00DC674B,82a982f182bf82aa82a282b582c482cb82a682a98148,かんちがいしてねえか？,22,11,,
0x00DC6766,82b182a482a282a4814082de82b882a982b582a282c682b182eb82be82a982e782b182bb,こういう　むずかしいところだからこそ,36,18,,
0x00DC678D,834e838a834182b782e982cc82aa814082bd82cc82b582a282c68e7682a482af82c78148,クリアするのが　たのしいと思うけど？,36,18,,
0x00DC67B6,82a882dc82a682c182c4814581458145,おまえって・・・,16,8,,
0x00DC67CB,97458b4382aa82a082e982cc82a9814082c8815b82f182e082a982f182aa82a682c482c882a282cc82a9,勇気があるのか　なーんもかんがえてないのか,42,21,,
0x00DC67F8,82c682ab82c782ab82ed82a982e782c882ad82c882e982c88142,ときどきわからなくなるな。,26,13,,
0x00DC681A,82ca82ca82ca81458145814582dc814082dc82bd958982af82c482b582dc82c182bd814581458145,ぬぬぬ・・・ま　また負けてしまった・・・,40,20,,
0x00DC6845,82b182cc82dc82dc82c582cd82a082cc95fb82c982e082a482b582ed82af82aa82bd82bd82ca8149,このままではあの方にもうしわけがたたぬ！,40,20,,
0x00DC6871,8372838a815b8149,ビリー！,8,4,,
0x00DC687E,82cd82c18149,はっ！,6,3,,
0x00DC688A,89bd82c682b582c482e0814082e282c282e782f0,何としても　やつらを,20,10,,
0x00DC68A1,838c836283688358835e815b8c5282f082c682df82e982cc82b682e18149,レッドスター軍をとめるのじゃ！,30,15,,
0x00DC68C6,82c682a282c182c482e0814082e082a48c5282e082d982c682f182c7,といっても　もう軍もほとんど,28,14,,
0x00DC68E5,8e6382c182c482c882a282f182c582b782aa814581458145,残ってないんですが・・・,24,12,,
0x00DC6902,82a682a682a28149,ええい！,8,4,,
0x00DC690D,82bb82ea82ad82e782a2814082ab82a082a282c582c882f182c682a982b982a282c18149,それくらい　きあいでなんとかせいっ！,36,18,,
0x00DC6936,82ed82aa82cd82a282cd814082a082cc95fb82c982a082a282c982a282ad8149,わがはいは　あの方にあいにいく！,32,16,,
0x00DC695B,82bb82ea82c582cd814082b382e782ce82b682e18149,それでは　さらばじゃ！,22,11,,
0x00DC6976,82a0815b82a08140837a83438362837683568387815b834f839382b382dc82cd,あーあ　ホイップショーグンさまは,32,16,,
0x00DC6999,93a682b08b4182c182bf82dc82c182bd82a98142,逃げ帰っちまったか。,20,10,,
0x00DC69B2,82a882ea82cd81458145814582c68142,おれは・・・と。,16,8,,
0x00DC69C7,82e282e88e6382b582bd82b182c682f0814082a982bd82c382af82c982a282ab82dc82b782a982cb8142,やり残したことを　かたづけにいきますかね。,42,21,,
0x00DC69F6,82b482f182cb82f182be82af82c7814182b382ab82c9825082518b92935f,ざんねんだけど、さきに１２拠点,30,15,,
0x00DC6A17,90e897cc82b382ea82c482b582dc82c182bd82ed814581458145,占領されてしまったわ・・・,26,13,,
0x00DC6A36,93738e7382e28d488fea82cc88ca927582f082e682ad8ca982c48142,都市や工場の位置をよく見て。,28,14,,
0x00DC6A57,837d8362837682f082ed82af82c482a282e9814190ec82cc82de82b182a482aa82ed82c9825082508142,マップをわけている、川のむこうがわに１１。,42,21,,
0x00DC6A84,82b182bf82e782aa82ed82c982e08250825082a082e982ed82cb8142,こちらがわにも１１あるわね。,28,14,,
0x00DC6AA5,82c682a282a482b182c682cd81418fad82c882ad82c682e090ec82cc82b182bf82e782aa82ed82cc,ということは、少なくとも川のこちらがわの,40,20,,
0x00DC6AD0,93738e7382f090e897cc82b382ea82c882a282a982ac82e88141958982af82c882a282c182c48e9682e68142,都市を占領されないかぎり、負けないって事よ。,44,22,,
0x00DC6B01,82dc82b882cd8141,まずは、,8,4,,
0x00DC6B12,836f8359815b834a95ba,バズーカ兵,10,5,,
0x00DC6B1D,82f08f57928682b582c4,を集中して,10,5,,
0x00DC6B2A,82e282c182c282af82e982cc8142,やっつけるの。,14,7,,
0x00DC6B3D,90ec82e682e882de82b182a482aa82ed82cd81418bad82a28386836a8362836782f0,川よりむこうがわは、強いユニットを,34,17,,
0x00DC6B62,82bb82eb82a682c482a982e782e482c182ad82e8814182c596e291e882c882a282ed8142,そろえてからゆっくり、で問題ないわ。,36,18,,
0x00DC6B8B,8e9f82cd814082aa82f182ce82c182c482cb8149,次は　がんばってね！,20,10,,
0x00DC6BA6,82a082bf82b182bf82c98140905882e28ae28fca82aa82a082e9814581458145,あちこちに　森や岩礁がある・・・,32,16,,
0x00DC6BCA,8372838a815b82cc8367834e834382c881408ad490da8d558c828386836a8362836782f0,ビリーのトクイな　間接攻撃ユニットを,36,18,,
0x00DC6BF1,82a982ad82b782cc82c982a482c182c482c282af814182be82c88142,かくすのにうってつけ、だな。,28,14,,
0x00DC6C12,82c682c182c682c68d7382c182c4814182d482f182c882ae82c182c482e282e882bd82a2,とっとと行って、ぶんなぐってやりたい,36,18,,
0x00DC6C39,82c682b182eb82be82aa814581458145,ところだが・・・,16,8,,
0x00DC6C4E,82b182b182cd8a6d8ec082c9905882e28ae28fca82c982a982ad82ea82c882aa82e782a282ad82cc82aa,ここは確実に森や岩礁にかくれながらいくのが,42,21,,
0x00DC6C7B,82a982b582b182a282f182be82eb82a482c88142,かしこいんだろうな。,20,10,,
0x00DC6C94,82b682e1814182a282ad82ba8149,じゃ、いくぜ！,14,7,,
0x00DC6CAA,82b382c481458145814582c68142,さて・・・と。,14,7,,
0x00DC6CBD,8b4382cd82b782b782dc82cb82a682f182be82aa814082b182b182cd82d982f182ab82c5,気はすすまねえんだが　ここはほんきで,36,18,,
0x00DC6CE4,82e282e782b982c482e082e782a482c682b782e982a98142,やらせてもらうとするか。,24,12,,
0x00DC6D01,82e282c282e782f082b782b782dc82b982c882a282e682a482c982b782e982c982e1,やつらをすすませないようにするにゃ,34,17,,
0x00DC6D26,97419197914482f082cb82e782a482cc82aa814082a282a282c582b582e582a482a982cb8142,輸送船をねらうのが　いいでしょうかね。,38,19,,
0x00DC6D51,97a48386836a8362836782f08140895e82d782c882ad82c882e982b182c682be82b582c88142,陸ユニットを　運べなくなることだしな。,38,19,,
0x00DC6D7C,82bb82ea82b682e1814082a282ad82c682b582dc82b782a98142,それじゃ　いくとしますか。,26,13,,
0x00DC6D9E,82b382a0814095b782a982b982c482e082e782a482bc81408372838a815b8142,さあ　聞かせてもらうぞ　ビリー。,32,16,,
0x00DC6DC1,82c882ba8375838b815b8380815b839382c98d7382c182c482b582dc82c182bd82f182be8149,なぜブルームーンに行ってしまったんだ！,38,19,,
0x00DC6DEE,8372838a815b8149,ビリー！,8,4,,
0x00DC6DFE,834c83838354838a83938148814982c882ba82b182b182c98148,キャサリン？！なぜここに？,26,13,,
0x00DC6E1E,834c83838354838a839382a9814282d082b382b582d482e882be82c88142,キャサリンか。ひさしぶりだな。,30,15,,
0x00DC6E42,837d8362834e8358814082a882cb82aa82a28142,マックス　おねがい。,20,10,,
0x00DC6E59,82bf82e582c182c682b982ab82f082cd82b882b582c482ad82ea82c882a28148,ちょっとせきをはずしてくれない？,32,16,,
0x00DC6E7E,81458145814582ed82a982c182bd8142,・・・わかった。,16,8,,
0x00DC6E96,8145814581458cb38b4382bb82a482c5814088c0905382b582bd82ed8142,・・・元気そうで　安心したわ。,30,15,,
0x00DC6EBA,82dc82a0814082da82bf82da82bf82c682c88142,まあ　ぼちぼちとな。,20,10,,
0x00DC6ED2,81458145814582c782a482be8148,・・・どうだ？,14,7,,
0x00DC6EE3,837d8362834e835882c682cd82a482dc82ad82a282c182c482e982a98148,マックスとはうまくいってるか？,30,15,,
0x00DC6F06,838c836283688358835e815b82f082c582bd979d975282c182c4,レッドスターをでた理由って,26,13,,
0x00DC6F23,82e282c182cf82e882bb82ea82be82c182bd82cc82cb8142,やっぱりそれだったのね。,24,12,,
0x00DC6F40,82b582f182e482a482cc8140837d8362834e835882cc8b438e9d82bf82c9,しんゆうの　マックスの気持ちに,30,15,,
0x00DC6F61,8b4382c382a282bd82a982e7814581458145,気づいたから・・・,18,9,,
0x00DC6F7A,82a882a282a882a2814082a982f182bf82aa82a282b782e982c882e68142,おいおい　かんちがいするなよ。,30,15,,
0x00DC6F9D,82a882ea82cd82e082c682e082c6814082b182a482a282a490ab95aa82be82a982e782c88142,おれはもともと　こういう性分だからな。,38,19,,
0x00DC6FC8,8d7382ab82bd82a282c682b182c98d7382c182c4814082a282bd82a282c682b182eb82c982a282e98142,行きたいとこに行って　いたいところにいる。,42,21,,
0x00DC6FF5,82bb82ea82be82af82be8142,それだけだ。,12,6,,
0x00DC7006,81458145814581458142,・・・・。,10,5,,
0x00DC7016,82b682e182a082c8814082a482dc82ad82e282ea82e682c18149,じゃあな　うまくやれよっ！,26,13,,
0x00DC7036,8372838a815b8149,ビリー！,8,4,,
0x00DC7041,81458145814582b382e682a482c882e78142,・・・さようなら。,18,9,,
0x00DC705A,89bd82e682e891e590d882c88386836a8362836782cd8140,何より大切なユニットは　,24,12,,
0x00DC7073,974191979144,輸送船,6,3,,
0x00DC7083,82b182ea82aa82e282e782ea82bf82e182c182bd82e7814097a48386836a8362836782f0,これがやられちゃったら　陸ユニットを,36,18,,
0x00DC70AA,895e82d482b182c682aa82c582ab82c882ad82c882e982ed8142,運ぶことができなくなるわ。,26,13,,
0x00DC70C8,82be82a982e78140,だから　,8,4,,
0x00DC70D1,90f690858acd,潜水艦,6,3,,
0x00DC70D8,82f0817582e082ae82e7817682b982c4814082b382ab82f0,を「もぐら」せて　さきを,24,12,,
0x00DC70F3,82dd82c482a882ad82cc8142,みておくの。,12,6,,
0x00DC7104,82e082ae82c182bd,もぐった,8,4,,
0x00DC710D,90f690858acd,潜水艦,6,3,,
0x00DC7114,82c882e7814082d982c682f182c782cc934782a982e78d558c8282f0,なら　ほとんどの敵から攻撃を,28,14,,
0x00DC7133,82a482af82e982b182c682cd82c882a282ed8149,うけることはないわ！,20,10,,
0x00DC714C,8e9f82cd814082aa82f182ce82c182c482cb8149,次は　がんばってね！,20,10,,
0x00DC716D,82c882f182a981418ca982bd82b182c682a082e982e682a482c8959491e082b682e182c882a282a98148,なんか、見たことあるような部隊じゃないか？,42,21,,
0x00DC719A,82c782a482be82c182af8141,どうだっけ、,12,6,,
0x00DC71B2,834f838a815b83938341815b835882cc959491e082cc82e682a482be82af82c78142,グリーンアースの部隊のようだけど。,34,17,,
0x00DC71D8,93c697a782b582bd8bf3959491e082aa82a282e9814082c682a282a4986282f095b782a282bd82b182c682aa,独立した空部隊がいる　という話を聞いたことが,44,22,,
0x00DC7207,82a082e982f182be82af82c7814082bb82ea82b682e182c882a282a982b582e78148,あるんだけど　それじゃないかしら？,34,17,,
0x00DC722E,82bb82a482c682a481408bad97cd82c8959491e082e782b582a282ed82e68142,そうとう　強力な部隊らしいわよ。,32,16,,
0x00DC7256,82d9815b8149,ほー！,6,3,,
0x00DC7262,82e08368837e836d82e0,もドミノも,10,5,,
0x00DC726F,82b382b782aa82c982e682ad926d82c182c482a282e982c88149,さすがによく知っているな！,26,13,,
0x00DC728E,82b382b782aa814082e082c693c18eea959491e082cc91e092b78149,さすが　もと特殊部隊の隊長！,28,14,,
0x00DC72AF,82b182a482a282a482b182c682cd814082e682ad926d82c182c482a282e982c88149,こういうことは　よく知っているな！,34,17,,
0x00DC72D6,81458145814582c6814089bd82c5838a8387834582cd926d82c182c482e982f182be8148,・・・と　何でリョウは知ってるんだ？,36,18,,
0x00DC7302,82a282bf82c7814082a882bb82ed82ea82bd814581458145,いちど　おそわれた・・・,24,12,,
0x00DC7322,82e682ad82bb82ea82c5814082bd82b782a982c182bd82ed82cb8149,よくそれで　たすかったわね！,28,14,,
0x00DC7341,82c882a982c882a982e282e982b682e182c882a28149,なかなかやるじゃない！,22,11,,
0x00DC735E,82d9815b814982bf82e582c182c682cd814082dd82c882a882b582bd82ba8149,ほー！ちょっとは　みなおしたぜ！,32,16,,
0x00DC7381,82b682e1814082a882c182cf82b682df82e682a482ba8149,じゃ　おっぱじめようぜ！,24,12,,
0x00DC739F,82aa82a282bd82c682cd82a282a6,がいたとはいえ,14,7,,
0x00DC73B0,82bd82a282b582bd82e082f182be82c88149,たいしたもんだな！,18,9,,
0x00DC73C7,82dd82c882a882b582bd82ba8149,みなおしたぜ！,14,7,,
0x00DC73DA,82b682e1814082a882c182cf82b682df82e682a482ba8149,じゃ　おっぱじめようぜ！,24,12,,
0x00DC73FA,838c836283688358835e815b8c52814581458145838a8387834582cc959491e082be82c88142,レッドスター軍・・・リョウの部隊だな。,38,19,,
0x00DC7426,82b182f182c782b182bb8140838a8387834582b282c682ab82c9814082a882ad82ea82cd82c682e782f18149,こんどこそ　リョウごときに　おくれはとらん！,44,22,,
0x00DC7457,82a282c182ab82c9814082bd82bd82ab82c282d482b582c482e282e98149,いっきに　たたきつぶしてやる！,30,15,,
0x00DC747A,82b1814182b182cc82a882ea82aa8140838a8387834582b282c682ab82c9,こ、このおれが　リョウごときに,30,15,,
0x00DC749B,82dc82bd958982af82bd814881488148,また負けた？？？,16,8,,
0x00DC74B2,82be815b82ea82aa838a8387834582e682c18149,だーれがリョウよっ！,20,10,,
0x00DC74DA,82b1815b82f182c882a982ed82a282a28f9782cc8e7182f082dd82dc82bf82aa82a682e982c882f182c4,こーんなかわいい女の子をみまちがえるなんて,42,21,,
0x00DC7507,8eb897e782c982e082d982c782aa82a082e982ed82c18149,失礼にもほどがあるわっ！,24,12,,
0x00DC7526,82ab814082ab82dd82cd814881488148,き　きみは？？？,16,8,,
0x00DC753E,82ed82bd82b582cd8368837e836d8142,わたしはドミノ。,16,8,,
0x00DC7551,838c836283688358835e815b82cc83568387815b834f839382e682c18149,レッドスターのショーグンよっ！,30,15,,
0x00DC7576,82a8814182a882ea82cd8f9782c9958982af82bd82cc82a9814581458145,お、おれは女に負けたのか・・・,30,15,,
0x00DC759A,82bb82a482e282c182c4814082e482be82f182b582c482e982a982e7,そうやって　ゆだんしてるから,28,14,,
0x00DC75B9,82dc82af82bf82e182a482cc82e682c18149,まけちゃうのよっ！,18,9,,
0x00DC75D0,82bb82f182c882f182b682e182dc82be82dc82be82cb82c18149,そんなんじゃまだまだねっ！,26,13,,
0x00DC75ED,82a982a882f082a082e782c182c4814082c582c882a882b582c882b382a282c18149,かおをあらって　でなおしなさいっ！,34,17,,
0x00DC7616,814581458145838c836283688358835e815b8c5283568387815b834f8393,・・・レッドスター軍ショーグン,30,15,,
0x00DC7637,8368837e836d82c782cc8142,ドミノどの。,12,6,,
0x00DC7656,82b382ab82d982c782cd8ca989ba82b782e682a482c882b182c682f0,さきほどは見下すようなことを,28,14,,
0x00DC7675,8cbe82c182c482b582dc82a281408eb897e782b582bd8142,言ってしまい　失礼した。,24,12,,
0x00DC7692,82cd814082cd82a0814581458145,は　はあ・・・,14,7,,
0x00DC76A6,82b182cc8343815b834f838b81408e9f82c990ed82a482c682ab82cd915397cd82f082c282ad82b7,このイーグル　次に戦うときは全力をつくす,40,20,,
0x00DC76D1,82b182c682f0814082b182cc8353815b834f838b82c982bf82a982a882a48142,ことを　このゴーグルにちかおう。,32,16,,
0x00DC76F6,82bb82ea82c582cd814082b382e782ce82be8149,それでは　さらばだ！,20,10,,
0x00DC7712,82dc814182dc82bf82c882b382a282c18149,ま、まちなさいっ！,18,9,,
0x00DC7729,93a682aa82b782c682cd82be82ea82e0814581458145,逃がすとはだれも・・・,22,11,,
0x00DC7744,8145814581458d7382c182bf82e182c182bd82a98142,・・・行っちゃったか。,22,11,,
0x00DC7762,82c882a982c882a9814082a282a282e282c282b682e182c882a28142,なかなか　いいやつじゃない。,28,14,,
0x00DC7786,82b1814082b182cc82a882ea82aa814082dc82bd958982af82bd814881488148,こ　このおれが　また負けた？？？,32,16,,
0x00DC77AE,82dc814182b482c182c682b182f182c882e082f182e68149,ま、ざっとこんなもんよ！,24,12,,
0x00DC77CE,838c836283688358835e815b82cc83568387815b834f839382a98148,レッドスターのショーグンか？,28,14,,
0x00DC77ED,838a8387834582be82af82b682e182c882a982c182bd82cc82a98149,リョウだけじゃなかったのか！,28,14,,
0x00DC780E,82a882a482e68149,おうよ！,8,4,,
